01/19/2014 20:56:43,30,36.05811018,24.90212993,1390175803
01/19/2014 20:56:21,30,36.0569556,24.90237378,1390175781
01/19/2014 20:56:01,30,36.05577267,24.90256191,1390175761
01/19/2014 20:38:18,24,36.06224171,24.8985801,1390174698
01/19/2014 20:37:58,24,36.06138805,24.89928534,1390174678
01/19/2014 20:37:48,18,36.06295194,24.89744057,1390174668
01/19/2014 20:37:38,24,36.06027244,24.89928187,1390174658
01/19/2014 20:37:28,18,36.06224902,24.89863438,1390174648
01/19/2014 20:37:11,24,36.05886458,24.89979674,1390174631
01/19/2014 20:37:05,18,36.06132817,24.89943697,1390174625
01/19/2014 20:36:50,24,36.05835141,24.90160297,1390174610
01/19/2014 20:36:45,18,36.06020202,24.89943373,1390174605
01/19/2014 20:36:22,24,36.05697489,24.90220195,1390174582
01/19/2014 20:36:21,18,36.05896047,24.89978021,1390174581
01/19/2014 20:36:01,24,36.05572997,24.90253685,1390174561
01/19/2014 20:36:01,18,36.05834684,24.90140322,1390174561
01/19/2014 20:35:44,15,36.05894085,24.90470369,1390174544
01/19/2014 20:35:41,18,36.05744758,24.90190179,1390174541
01/19/2014 20:35:21,18,36.05595735,24.90091515,1390174521
01/19/2014 20:35:21,15,36.05733086,24.90341917,1390174521
01/19/2014 20:35:01,18,36.05447354,24.89992161,1390174501
01/19/2014 20:35:01,15,36.05578515,24.90258402,1390174501
01/19/2014 20:27:03,2,36.08474476,24.86036886,1390174023
01/19/2014 20:26:43,2,36.08302915,24.86041603,1390174003
01/19/2014 20:26:23,2,36.08175932,24.85981454,1390173983
01/19/2014 20:26:03,2,36.08070457,24.85909487,1390173963
01/19/2014 20:25:43,2,36.07901516,24.85903943,1390173943
01/19/2014 20:25:22,2,36.0780206,24.85820567,1390173922
01/19/2014 20:25:02,9,36.08430979,24.85560145,1390173902
01/19/2014 20:25:01,2,36.07663033,24.85757314,1390173901
01/19/2014 20:24:41,9,36.08291204,24.85511342,1390173881
01/19/2014 20:24:21,9,36.08121778,24.85494543,1390173861
01/19/2014 20:24:01,9,36.07939893,24.8550205,1390173841
01/19/2014 20:23:41,9,36.07807718,24.85533176,1390173821
01/19/2014 20:23:41,32,36.07243141,24.87330066,1390173821
01/19/2014 20:23:21,9,36.07727767,24.85634223,1390173801
01/19/2014 20:23:21,32,36.07243884,24.87153514,1390173801
01/19/2014 20:23:01,9,36.07667975,24.85757199,1390173781
01/19/2014 20:23:01,32,36.07333748,24.87051877,1390173781
01/19/2014 20:22:41,32,36.07423026,24.86967314,1390173761
01/19/2014 20:22:21,32,36.07456843,24.86817796,1390173741
01/19/2014 20:22:01,32,36.07523988,24.86707991,1390173721
01/19/2014 20:21:41,32,36.07567192,24.86579655,1390173701
01/19/2014 20:21:21,32,36.07664133,24.86459599,1390173681
01/19/2014 20:21:16,12,36.06759293,24.8992379,1390173676
01/19/2014 20:21:01,32,36.07663183,24.86289709,1390173661
01/19/2014 20:20:52,12,36.06612077,24.90059251,1390173652
01/19/2014 20:20:41,32,36.07665393,24.86116732,1390173641
01/19/2014 20:20:26,12,36.06435907,24.90187616,1390173626
01/19/2014 20:20:21,32,36.07666501,24.85946741,1390173621
01/19/2014 20:20:09,33,36.06159582,24.89834651,1390173609
01/19/2014 20:20:04,12,36.06291233,24.90268476,1390173604
01/19/2014 20:20:01,32,36.07666969,24.85764075,1390173601
01/19/2014 20:19:49,33,36.06085379,24.89920182,1390173589
01/19/2014 20:19:44,12,36.06228915,24.90420917,1390173584
01/19/2014 20:19:27,33,36.05996749,24.90019188,1390173567
01/19/2014 20:19:24,12,36.06118643,24.90455853,1390173564
01/19/2014 20:19:04,33,36.05869119,24.9003639,1390173544
01/19/2014 20:19:02,12,36.05984978,24.90413044,1390173542
01/19/2014 20:18:43,33,36.05814167,24.9021347,1390173523
01/19/2014 20:18:42,12,36.05872882,24.90454301,1390173522
01/19/2014 20:18:21,33,36.05699775,24.90240368,1390173501
01/19/2014 20:18:21,12,36.05731827,24.90340463,1390173501
01/19/2014 20:18:01,33,36.05572241,24.90257526,1390173481
01/19/2014 20:18:01,12,36.05580134,24.90255606,1390173481
01/19/2014 20:11:12,28,36.07359436,24.87641119,1390173072
01/19/2014 20:11:03,7,36.08448355,24.86382751,1390173063
01/19/2014 20:10:52,28,36.07187188,24.87696703,1390173052
01/19/2014 20:10:43,7,36.0834327,24.86302117,1390173043
01/19/2014 20:10:32,28,36.07141658,24.87747904,1390173032
01/19/2014 20:10:23,7,36.08172761,24.86282758,1390173023
01/19/2014 20:10:11,28,36.07169788,24.88013153,1390173011
01/19/2014 20:10:03,7,36.08113968,24.8617136,1390173003
01/19/2014 20:09:51,28,36.07061727,24.88064471,1390172991
01/19/2014 20:09:42,7,36.08055534,24.86048824,1390172982
01/19/2014 20:09:31,28,36.07054294,24.88188104,1390172971
01/19/2014 20:09:22,7,36.08022442,24.85906989,1390172962
01/19/2014 20:09:11,28,36.06869575,24.88254318,1390172951
01/19/2014 20:09:02,7,36.07934252,24.85812573,1390172942
01/19/2014 20:08:51,28,36.06765021,24.88357435,1390172931
01/19/2014 20:08:45,14,36.06289299,24.89767518,1390172925
01/19/2014 20:08:42,7,36.07864537,24.8568746,1390172922
01/19/2014 20:08:31,28,36.0658466,24.88308237,1390172911
01/19/2014 20:08:25,14,36.06207674,24.89856337,1390172905
01/19/2014 20:08:21,7,36.07707653,24.85626735,1390172901
01/19/2014 20:08:10,28,36.06597182,24.88536248,1390172890
01/19/2014 20:08:05,14,36.06125806,24.8993728,1390172885
01/19/2014 20:08:01,7,36.07527954,24.85630038,1390172881
01/19/2014 20:07:50,28,36.06458858,24.88603436,1390172870
01/19/2014 20:07:44,14,36.06014683,24.89948085,1390172864
01/19/2014 20:07:27,28,36.06445713,24.88699051,1390172847
01/19/2014 20:07:24,14,36.05915016,24.89965267,1390172844
01/19/2014 20:07:07,28,36.06402149,24.88795981,1390172827
01/19/2014 20:07:02,35,36.07615677,24.87330992,1390172822
01/19/2014 20:07:01,14,36.05842549,24.90132142,1390172821
01/19/2014 20:06:45,28,36.06300774,24.88919074,1390172805
01/19/2014 20:06:41,35,36.07613238,24.87147679,1390172801
01/19/2014 20:06:41,14,36.057452,24.90195798,1390172801
01/19/2014 20:06:25,28,36.06200288,24.89197063,1390172785
01/19/2014 20:06:21,35,36.07614286,24.86974309,1390172781
01/19/2014 20:06:21,14,36.05600385,24.90089844,1390172781
01/19/2014 20:06:04,28,36.06201345,24.89335968,1390172764
01/19/2014 20:06:01,35,36.07614556,24.86799094,1390172761
01/19/2014 20:06:01,14,36.054475,24.89991752,1390172761
01/19/2014 20:05:44,28,36.06056795,24.89429456,1390172744
01/19/2014 20:05:41,35,36.07613948,24.86625096,1390172741
01/19/2014 20:05:21,35,36.07662637,24.86463164,1390172721
01/19/2014 20:05:21,28,36.0601239,24.8966624,1390172721
01/19/2014 20:05:01,35,36.07662666,24.86292797,1390172701
01/19/2014 20:05:01,28,36.05930718,24.89814279,1390172701
01/19/2014 20:04:43,25,36.0588787,24.89435177,1390172683
01/19/2014 20:04:41,35,36.07666222,24.86118895,1390172681
01/19/2014 20:04:22,25,36.05733551,24.8933645,1390172662
01/19/2014 20:04:21,35,36.07665533,24.85945914,1390172661
01/19/2014 20:04:01,35,36.07663134,24.85761901,1390172641
01/19/2014 20:04:01,25,36.05597328,24.89215889,1390172641
01/19/2014 20:03:41,25,36.0559215,24.89040317,1390172621
01/19/2014 20:03:34,8,36.06691118,24.88596001,1390172614
01/19/2014 20:03:21,25,36.05596334,24.88866803,1390172601
01/19/2014 20:03:14,8,36.06511568,24.88590348,1390172594
01/19/2014 20:03:01,25,36.055946,24.88690568,1390172581
01/19/2014 20:02:54,8,36.06444378,24.8869701,1390172574
01/19/2014 20:02:41,25,36.05470716,24.8863479,1390172561
01/19/2014 20:02:33,8,36.06310145,24.88768375,1390172553
01/19/2014 20:02:21,25,36.05472565,24.88461256,1390172541
01/19/2014 20:02:13,8,36.06213985,24.88851983,1390172533
01/19/2014 20:02:03,16,36.06033956,24.90558706,1390172523
01/19/2014 20:02:01,25,36.05473805,24.88283365,1390172521
01/19/2014 20:01:53,8,36.06180247,24.88983659,1390172513
01/19/2014 20:01:43,16,36.05888602,24.90458759,1390172503
01/19/2014 20:01:41,25,36.05484363,24.88112079,1390172501
01/19/2014 20:01:33,8,36.06008609,24.88981477,1390172493
01/19/2014 20:01:22,16,36.05741099,24.90357017,1390172482
01/19/2014 20:01:21,25,36.05482113,24.87934937,1390172481
01/19/2014 20:01:12,8,36.05935771,24.89100952,1390172472
01/19/2014 20:01:01,25,36.05478489,24.87762838,1390172461
01/19/2014 20:01:01,16,36.05582928,24.9025573,1390172461
01/19/2014 20:00:51,8,36.05853253,24.89203803,1390172451
01/19/2014 20:00:41,25,36.05443314,24.87618252,1390172441
01/19/2014 20:00:31,8,36.05700718,24.89239599,1390172431
01/19/2014 20:00:21,25,36.05297138,24.8756253,1390172421
01/19/2014 20:00:10,8,36.05631275,24.89414218,1390172410
01/19/2014 20:00:01,25,36.05285631,24.87391021,1390172401
01/19/2014 19:59:46,8,36.0556792,24.89612885,1390172386
01/19/2014 19:59:41,25,36.05293679,24.87216006,1390172381
01/19/2014 19:59:23,8,36.05504565,24.89795897,1390172363
01/19/2014 19:59:21,25,36.05287485,24.87041143,1390172361
01/19/2014 19:59:01,8,36.05450902,24.89988794,1390172341
01/19/2014 19:59:01,25,36.05282863,24.86861697,1390172341
01/19/2014 19:58:28,20,36.0646305,24.90175931,1390172308
01/19/2014 19:58:07,20,36.0629609,24.90237491,1390172287
01/19/2014 19:57:45,20,36.06246153,24.90420334,1390172265
01/19/2014 19:57:23,20,36.06109172,24.90457646,1390172243
01/19/2014 19:57:03,20,36.05979896,24.9040753,1390172223
01/19/2014 19:56:47,1,36.06648271,24.88227154,1390172207
01/19/2014 19:56:43,20,36.05886842,24.904675,1390172203
01/19/2014 19:56:27,1,36.06600788,24.8809807,1390172187
01/19/2014 19:56:22,20,36.05736042,24.90348107,1390172182
01/19/2014 19:56:07,1,36.0655779,24.87974391,1390172167
01/19/2014 19:56:01,20,36.05576965,24.90247908,1390172161
01/19/2014 19:55:47,1,36.06394026,24.87958425,1390172147
01/19/2014 19:55:26,1,36.06213592,24.8793058,1390172126
01/19/2014 19:55:06,1,36.06201621,24.87770513,1390172106
01/19/2014 19:54:45,1,36.06106785,24.87660728,1390172085
01/19/2014 19:54:24,1,36.05923919,24.87655092,1390172064
01/19/2014 19:54:03,1,36.05745077,24.87655079,1390172043
01/19/2014 19:53:50,5,36.06579095,24.87801517,1390172030
01/19/2014 19:53:42,1,36.05561153,24.87644203,1390172022
01/19/2014 19:53:28,5,36.06390907,24.87778603,1390172008
01/19/2014 19:53:22,1,36.05410161,24.87618889,1390172002
01/19/2014 19:53:11,17,36.06170416,24.89823404,1390171991
01/19/2014 19:53:08,5,36.06218469,24.87774389,1390171988
01/19/2014 19:53:02,1,36.05287792,24.87528236,1390171982
01/19/2014 19:52:48,17,36.06076093,24.89923451,1390171968
01/19/2014 19:52:47,5,36.06125331,24.87663804,1390171967
01/19/2014 19:52:42,1,36.05192949,24.87447089,1390171962
01/19/2014 19:52:27,17,36.06000281,24.90025186,1390171947
01/19/2014 19:52:24,5,36.05923884,24.87657767,1390171944
01/19/2014 19:52:22,1,36.05194318,24.87271047,1390171942
01/19/2014 19:52:06,17,36.05874136,24.90022242,1390171926
01/19/2014 19:52:04,5,36.05751352,24.87650641,1390171924
01/19/2014 19:52:01,1,36.051946,24.87079014,1390171921
01/19/2014 19:51:44,17,36.05819113,24.90211326,1390171904
01/19/2014 19:51:43,5,36.055697,24.87646661,1390171903
01/19/2014 19:51:23,5,36.05416647,24.87617898,1390171883
01/19/2014 19:51:22,17,36.05707245,24.90225158,1390171882
01/19/2014 19:51:03,5,36.05288711,24.87536542,1390171863
01/19/2014 19:51:01,17,36.05575283,24.90249258,1390171861
01/19/2014 19:50:43,5,36.05196135,24.87455643,1390171843
01/19/2014 19:50:22,5,36.05194128,24.87272581,1390171822
01/19/2014 19:50:09,31,36.06922347,24.895183,1390171809
01/19/2014 19:50:01,5,36.05196225,24.87080832,1390171801
01/19/2014 19:49:49,31,36.06748522,24.89520979,1390171789
01/19/2014 19:49:27,31,36.06553135,24.89510797,1390171767
01/19/2014 19:49:22,3,36.08635301,24.85760339,1390171762
01/19/2014 19:49:07,31,36.06453864,24.89617466,1390171747
01/19/2014 19:49:02,3,36.08456934,24.85766339,1390171742
01/19/2014 19:49:02,21,36.06331006,24.89649937,1390171742
01/19/2014 19:48:47,31,36.06318964,24.89684938,1390171727
01/19/2014 19:48:43,19,36.08784116,24.85561066,1390171723
01/19/2014 19:48:42,3,36.08409616,24.85903802,1390171722
01/19/2014 19:48:34,21,36.06244641,24.89879717,1390171714
01/19/2014 19:48:25,31,36.06257185,24.89855277,1390171705
01/19/2014 19:48:23,19,36.08658071,24.85508786,1390171703
01/19/2014 19:48:21,3,36.08226978,24.85902344,1390171701
